Company,year,Current ratio (times),Debt to Asset ratio,Debt to equity ratio (times),Equity turnover,Free Cash Flow Return,Interest Coverage Ratio,Invested Capital Turnover,Net profit margin,Pre Tax Margin,Quick ratio (times),Return on capital employed,Return on equity,Return on sales,Return on total assets,Sales Growth Over Past Year,Acquired,Log_assets,Log_sales
Fourth Generation Information Systems Ltd.,2008,0.11,0.0,0.0,0.0,0.0,450.0,0.0,-200.0,-200.0,0.11,-0.37,-0.37,-50.0,-0.29,-50.0,0,4.9104465668408235,-1.6094379124341003
Fourth Generation Information Systems Ltd.,2009,0.95,0.0,0.0,0.0,-0.125,450.0,0.0,-2165.385,-75.0,0.95,-97.735,-100.28,-132.14499999999998,-73.65500000000002,100.0,0,4.292512127466133,-0.7985076962177717
Fourth Generation Information Systems Ltd.,2010,0.86,0.26,28.0,0.01,-0.25,450.0,0.01,-4130.77,-4130.77,0.86,-195.1,-200.19,-214.29,-147.02,75.0,0,2.3608540011180215,-0.35667494393873245
Fourth Generation Information Systems Ltd.,2011,1.03,0.7,14.0,-3.5,-0.52,450.0,1.62,-59.74,-59.74,1.03,-96.84,-104.53999999999999,-38.96,-34.85,1000.0,0,2.760009940032921,2.0412203288596382
Fourth Generation Information Systems Ltd.,2012,1.54,0.0,0.0,0.98,-0.37,450.0,0.54,-9.09,-9.09,1.54,-4.88,-8.89,-3.03,-2.88,-14.29,0,3.254242968705492,1.8870696490323797
Fourth Generation Information Systems Ltd.,2013,2.12,0.0,0.0,0.26,-0.04,450.0,0.26,-50.0,-50.0,1.42,-13.06,-13.06,-38.64,-8.85,-33.33,0,3.169685580677429,1.4816045409242156
Fourth Generation Information Systems Ltd.,2014,1.34,0.0,0.0,0.1,-0.08,450.0,0.1,-1210.0,-1210.0,0.74,-125.39,-125.39,-210.0,-68.75,-77.27,0,2.4336133554004498,0.0
Fourth Generation Information Systems Ltd.,2015,1.08,0.01,0.06,0.27,-0.01,450.0,0.26,-285.71,-285.71,0.6,-75.47,-76.92,-257.14,-17.54,-30.0,0,2.4336133554004498,-0.35667494393873245
Fourth Generation Information Systems Ltd.,2016,1.03,0.04,0.36,0.0,-0.02,450.0,0.0,-162.855,-162.855,0.58,-31.25,-37.04,-108.57,-4.39,-33.333333333333336,0,2.4336133554004498,-0.5108256237659907
Fourth Generation Information Systems Ltd.,2017,1.02,0.04,0.44,0.5,-0.01,450.0,0.36,-40.0,-40.0,0.57,-14.29,-20.0,40.0,-1.77,-36.666666666666664,0,2.4159137783010487,-0.6931471805599453
Fourth Generation Information Systems Ltd.,2018,1.01,0.04,0.67,0.4,0.01,450.0,0.26,-100.0,-100.0,0.57,-26.09,-40.0,33.33,-2.7,-40.0,0,2.3978952727983707,-1.2039728043259361
Fourth Generation Information Systems Ltd.,2019,0.94,0.16,0.67,1.6,-0.12,450.0,0.31,-175.0,-175.0,0.52,-53.85,-280.0,-50.0,-6.39,33.33,0,2.388762789235098,-0.916290731874155
Fourth Generation Information Systems Ltd.,2020,0.89,0.2,0.67,0.0,-0.03,450.0,0.0,-175.0,-175.0,0.5,-168.42,-280.0,-50.0,-15.31,33.33,0,2.302585092994046,-0.916290731874155
Fourth Generation Information Systems Ltd.,2021,0.89,0.2,0.67,0.0,-0.03,450.0,0.0,-175.0,-175.0,0.5,-168.42,-280.0,-50.0,-15.31,33.33,0,2.302585092994046,-0.916290731874155
G I Engineering Solutions Ltd.,2007,1.42,0.0,0.0,0.02,0.0,38.0,0.02,27.97,31.93,1.42,0.94,0.94,39.02,0.92,355.56,0,5.891091572961195,2.1041341542702074
G I Engineering Solutions Ltd.,2008,1.56,0.0,0.0,0.04,0.0,38.0,0.04,34.76,36.9,1.56,1.82,1.82,34.46,1.76,80.49,0,5.9351587108968875,2.6946271807700692
G I Engineering Solutions Ltd.,2009,1.44,0.0,0.0,0.03,0.0,38.0,0.03,-46.71,-31.52,1.44,-1.93,-1.93,36.28,-1.81,-23.65,0,6.005367452276974,2.424802725718295
G I Engineering Solutions Ltd.,2010,0.76,0.0,0.0,0.03,0.01,38.0,0.03,-91.62,-83.8,0.73,-4.48,-4.48,62.5,-4.01,13.27,0,6.0205377945936895,2.5494451709255714
G I Engineering Solutions Ltd.,2011,3.42,0.16,0.2,0.0,-0.2,38.0,0.0,-36.63,-27.72,3.28,-0.95,-1.04,-130.77,-0.86,-89.84,0,6.110136076825481,0.26236426446749106
G I Engineering Solutions Ltd.,2012,3.65,0.15,0.2,0.0,-0.01,38.0,0.0,-191.07,-180.36,3.05,-2.56,-3.07,-271.43,-2.37,-46.15,0,6.1134609164172335,-0.35667494393873245
G I Engineering Solutions Ltd.,2013,3.1,0.16,0.2,0.0,0.0,38.0,0.0,-80.0,-80.0,3.1,-0.19,-0.23,-116.67,-0.18,-14.29,0,6.112353864383436,-0.5108256237659907
G I Engineering Solutions Ltd.,2014,2.83,0.16,0.21,0.0,0.01,38.0,0.0,-225.0,-225.0,2.83,-0.22,-0.26,-225.0,-0.2,-33.33,0,6.110580027998144,-0.916290731874155
G I Engineering Solutions Ltd.,2015,2.68,0.16,0.21,0.0,0.0,38.0,0.0,-1100.0,-1100.0,2.68,-0.27,-0.32,-1100.0,-0.24,-75.0,0,6.109469780298887,-2.3025850929940455
G I Engineering Solutions Ltd.,2016,10.67,0.38,0.99,0.0,0.0,38.0,0.0,-775.0,-134500.0,2.21,-0.505,-0.8,-625.0,-0.37,100.0,0,5.743483841507753,-1.897119984885881
G I Engineering Solutions Ltd.,2017,4.22,0.2,0.49,0.0,0.0,38.0,0.0,-450.0,-450.0,0.82,-0.74,-1.28,-150.0,-0.5,0.0,0,5.160204064418402,-1.6094379124341003
G I Engineering Solutions Ltd.,2018,6.95,0.0,0.01,0.01,0.0,38.0,0.01,-0.3,-0.3,2.08,-0.92,-1.15,-20.0,-0.55,150.0,0,4.742320024135325,-0.6931471805599453
G I Engineering Solutions Ltd.,2019,4.52,0.08,0.15,0.02,-0.08,38.0,0.01,-36.36,-36.36,1.38,-0.54,-0.58,18.18,-0.34,120.0,0,4.802380355275797,0.09531017980432493
G I Engineering Solutions Ltd.,2020,21.74,0.0,0.0,0.02,0.15,38.0,0.02,-1220.0,-1260.0,9.23,-39.93,-43.49,-220.0,-24.66,-9.09,0,4.33204826486764,0.0
G I Engineering Solutions Ltd.,2021,21.74,0.0,0.0,0.02,0.15,38.0,0.02,-1220.0,-1260.0,9.23,-39.93,-43.49,-220.0,-24.66,-9.09,0,4.33204826486764,0.0
G S S Infotech Ltd.,2004,1.65,0.0,0.01,7.56,,,7.07,,82.41,1.65,,,,,1655.88,0,,
G S S Infotech Ltd.,2005,12.2,0.0,0.0,2.01,0.71,,2.0,78.61,78.61,12.2,158.14,158.27,79.62,129.08,102.18,0,4.71760561531788,4.793308128103486
G S S Infotech Ltd.,2006,9.38,0.0,0.0,0.69,-0.1,214.86,0.69,60.43,61.2,9.38,42.42,42.42,63.75,40.35,99.75,0,6.430847873419607,5.485211785187126
G S S Infotech Ltd.,2007,8.26,0.0,0.0,0.3,0.04,179.405,0.3,48.11,54.11,8.26,15.04,15.04,59.16,14.37,63.42,0,7.659454346491698,5.976350909297934
G S S Infotech Ltd.,2008,8.85,0.0,0.0,0.24,0.1,143.95,0.24,50.76,55.1,8.85,15.92,15.92,42.35,15.25,34.06,0,7.774813748976067,6.269474999863032
G S S Infotech Ltd.,2009,7.56,0.0,0.0,0.19,0.13,108.495,0.19,28.5,30.59,7.56,5.4,5.4,38.92,5.21,-9.22,0,7.978585186637795,6.172743894323493
G S S Infotech Ltd.,2010,6.97,0.0,0.0,0.21,0.05,73.03999999999999,0.21,8.56,11.66,5.78,1.83,1.83,29.11,1.78,26.51,0,8.000885904081008,6.407869595254481
G S S Infotech Ltd.,2011,2.11,0.04,0.05,0.14,0.3,37.58499999999998,0.14,2.28,-49.48,1.53,0.36,0.37,-13.78,0.34,-32.06,0,8.079525088267973,6.021266038344772
G S S Infotech Ltd.,2012,1.74,0.05,0.05,0.14,0.0,2.13,0.13,7.71,-12.36,1.74,1.06,1.12,12.39,1.02,-3.25,0,8.048372861795277,5.988209254387309
G S S Infotech Ltd.,2013,3.9,0.04,0.04,0.16,0.0,1.42,0.15,4.08,6.05,3.9,0.7,0.73,14.65,0.68,15.73,0,8.053314764757413,6.134265345739653
G S S Infotech Ltd.,2014,4.77,0.05,0.06,0.15,0.01,7.39,0.15,0.4,-336.76,4.77,0.06,0.07,25.88,0.06,-23.39,0,7.500363634163469,5.867883485336628
G S S Infotech Ltd.,2015,4.32,0.04,0.04,0.18,0.01,5.66,0.18,13.6,10.07,4.32,3.71,3.89,9.45,3.56,-15.62,0,7.448625024096504,5.698099691520703
G S S Infotech Ltd.,2016,4.72,0.03,0.03,0.18,-0.01,0.96,0.17,-23.92,-163.66,4.71,-4.71,-4.88,5.51,-4.5,-21.56,0,7.0058796769753355,5.455321115357702
G S S Infotech Ltd.,2017,2.96,0.0,0.0,0.22,0.18,18.72,0.21,13.27,19.2,2.95,2.85,2.89,17.71,2.71,-2.78,0,7.027137036002218,5.427150238391005
G S S Infotech Ltd.,2018,3.23,0.0,0.0,0.28,0.01,18.72,0.28,24.9,26.73,3.23,7.5,7.5,21.68,7.13,35.65,0,7.0995319945468465,5.73204593992906
G S S Infotech Ltd.,2019,5.96,0.0,0.0,0.23,0.0,18.72,0.23,6.71,9.2,5.27,1.6,1.6,7.82,1.54,-12.54,0,7.098706162474146,5.598051520023959
G S S Infotech Ltd.,2020,3.53,0.0,0.0,0.14,0.02,18.72,0.14,-20.65,-12.19,3.17,-3.26,-3.26,-15.96,-3.13,-38.24,0,7.0854829667658645,5.116195789756748
G S S Infotech Ltd.,2021,3.53,0.0,0.0,0.14,0.02,18.72,0.14,-20.65,-12.19,3.17,-3.26,-3.26,-15.96,-3.13,-38.24,0,7.0854829667658645,5.116195789756748
H C L Comnet Ltd. [Merged],2002,1.08,0.24,0.88,3.94,0.01,5.13,2.27,-0.07,2.72,0.68,-0.16,-0.28,7.03,-0.08,-14.18,0,7.085650386823178,7.139581030679181
H C L Comnet Ltd. [Merged],2003,0.85,0.23,0.58,3.9,-0.02,19.375,2.31,-2.32,-0.98,0.64,-5.4,-9.11,2.71,-3.12,41.54,0,7.300135147541646,7.48700561286197
H C L Comnet Ltd. [Merged],2004,1.19,0.18,0.48,3.07,0.01,33.62,2.01,2.74,4.56,0.82,5.63,8.6,10.5,3.32,5.78,0,7.441261736971185,7.5432203792009975
H C L Comnet Ltd. [Merged],2005,1.02,0.18,0.49,3.51,0.05,55.76,2.36,3.47,5.73,0.83,8.32,12.36,10.25,4.66,27.47,0,7.568585858065539,7.785928688743164
H C L Comnet Ltd. [Merged],2006,1.24,0.36,1.25,4.08,-0.05,67.34,2.14,4.45,8.16,1.07,9.75,18.62,8.17,6.05,39.38,0,8.048053189137354,8.117968570897528
H C L Comnet Ltd. [Merged],2007,1.24,0.34,1.34,3.9,0.0,9.58,1.7,2.9,4.64,1.0,5.04,11.57,9.42,3.11,13.12,0,8.320253305598664,8.241228863918446
H C L Comnet Ltd. [Merged],2008,1.6,0.37,2.42,4.08,0.04,2.42,1.41,0.83,1.34,1.33,1.23,3.54,8.97,0.67,12.34,0,8.83821815952448,8.357611121591772
H C L Comnet Ltd. [Merged],2009,1.33,0.34,3.22,5.02,-0.03,1.64,1.33,-0.13,2.16,1.19,-0.18,-0.69,7.89,-0.09,10.42,0,8.962852897272455,8.456699810987274
H C L Comnet Ltd. [Merged],2010,1.04,0.48,4.37,4.7,0.11,9.48,0.96,-2.16,-1.85,0.99,-2.17,-10.58,5.32,-1.16,-5.96,0,9.175800685701438,8.39527411411988
H C L Comnet Ltd. [Merged],2011,0.97,0.46,3.3,4.25,0.0,17.32,0.89,6.02,8.35,0.92,5.86,27.88,9.27,3.49,19.01,0,9.225642691984625,8.569349113633395
H C L Comnet Ltd. [Merged],2012,0.96,0.39,2.51,3.55,0.03,16.74,0.92,5.49,7.51,0.87,5.41,20.89,7.69,3.08,6.56,0,9.33242525252642,8.6328406149422
H C L Comnet Ltd. [Merged],2013,1.1,0.01,0.03,2.99,0.08,3.44,1.35,2.83,4.38,1.04,3.94,8.73,8.41,1.64,-2.62,0,9.0093007195689,8.606302366488013
H C L Comnet Ltd. [Merged],2014,1.43,0.01,0.02,2.35,0.01,0.67,2.3,-2.59,9.99,1.32,-6.11,-6.25,1.54,-1.67,-7.69,0,8.970673560359177,8.526291674401497
H C L Comnet Ltd. [Merged],2015,1.47,0.14,0.43,1.65,-0.18,0.48,1.36,-1.2,0.25,1.28,-1.65,-2.01,0.7,-0.64,-26.27,0,8.774730439949309,8.221586468368312
H C L Comnet Ltd. [Merged],2016,1.63,0.12,0.38,2.39,0.15,5.035,1.69,-10.82,-0.72,1.46,-18.49,-26.05,5.39,-8.68,24.33,0,8.630825402083328,8.439339752211373
H C L Comnet Ltd. [Merged],2017,2.24,0.05,0.1,1.45,0.03,9.59,1.2,19.5,12.09,2.17,24.17,29.33,9.63,12.19,-32.85,0,8.51310484550763,8.041091003708633
H C L Comnet Ltd. [Merged],2018,2.75,0.04,0.07,0.67,0.1,146.3,0.62,4.46,16.86,2.18,2.98,3.23,11.6,1.79,-42.69,0,8.450561815117638,7.484368643286131
H C L Comnet Ltd. [Merged],2019,2.94,0.04,0.07,0.33,0.12,146.3,0.31,-12.43,2.34,2.59,-4.54,-4.87,-11.67,-2.9,-48.67,0,8.422662707570003,6.817502290004575
H C L Comnet Ltd. [Merged],2020,2.94,0.04,0.07,0.33,0.12,146.3,0.31,-12.43,2.34,2.59,-4.54,-4.87,-11.67,-2.9,-48.67,0,8.422662707570003,6.817502290004575
H C L Comnet Ltd. [Merged],2021,2.94,0.04,0.07,0.33,0.12,146.3,0.31,-12.43,2.34,2.59,-4.54,-4.87,-11.67,-2.9,-48.67,0,8.422662707570003,6.817502290004575
H O V Services Ltd.,2005,3.55,0.1,0.12,0.63,0.0,132.0,0.57,56.13,56.34,3.55,33.04,37.0,57.72,30.85,-7.84,0,4.894101477840304,3.7999735016195233
H O V Services Ltd.,2006,7.97,0.0,0.0,0.15,0.07,41.71,0.15,36.3,38.39,7.97,5.88,5.97,37.97,5.75,56.15,0,6.703678790385153,4.2456340097683265
H O V Services Ltd.,2007,2.25,0.0,0.0,0.08,0.01,36.733333333333334,0.08,15.54,17.28,2.25,1.2,1.2,20.87,1.18,-10.74,0,6.718046503754165,4.131961425793407
H O V Services Ltd.,2008,6.27,0.0,0.0,0.05,0.0,31.756666666666668,0.05,-29.31,-22.63,6.27,-1.97,-1.97,-40.87,-1.93,-29.7,0,6.697651341175731,3.7796338173824005
H O V Services Ltd.,2009,1.86,0.0,0.0,0.1,0.0,26.78,0.1,31.73,36.86,1.86,3.8,3.8,30.57,3.66,71.0,0,6.69913081376713,4.316153890523174
H O V Services Ltd.,2010,2.19,0.0,0.0,0.31,0.16,21.803333333333335,0.31,63.82,64.39,2.19,20.79,20.79,64.87,19.33,230.31,0,6.793129753140834,5.511006459958388
H O V Services Ltd.,2011,2.69,0.0,0.0,0.11,0.05,16.826666666666668,0.11,13.37,20.41,2.69,1.88,1.88,4.57,1.74,-61.96,0,6.792793260512456,4.544358046591334
H O V Services Ltd.,2012,1.32,0.08,0.1,0.14,-0.14,11.85,0.13,9.42,13.56,1.32,1.67,1.75,-11.0,1.56,22.74,0,6.905452629919462,4.749270529961848
H O V Services Ltd.,2013,1.49,0.08,0.09,0.2,0.03,2.34,0.18,5.84,6.76,1.47,1.3,1.42,1.45,1.2,49.35,0,6.920177798980694,5.150397236471415
H O V Services Ltd.,2014,1.27,0.07,0.09,0.16,0.0,0.53,0.15,-2.0,-3.23,1.26,-0.31,-0.34,1.62,-0.29,-21.16,0,6.913836749298005,4.912654885736052
H O V Services Ltd.,2015,1.94,0.07,0.08,0.17,-0.01,4.124,0.16,6.91,11.49,1.94,1.16,1.26,13.16,1.09,7.28,0,6.875645225063903,4.98292145552874
H O V Services Ltd.,2016,2.59,0.06,0.07,0.17,0.02,7.718,0.16,7.21,10.97,2.58,1.21,1.29,13.69,1.17,1.1,0,6.870987554789923,4.993828175779875
H O V Services Ltd.,2017,2.53,0.05,0.07,0.16,0.12,11.312,0.15,-61.02,-57.08,2.52,-9.91,-10.57,15.6,-9.15,-7.46,0,6.873370852120306,4.916324614625014
H O V Services Ltd.,2018,2.36,0.04,0.05,0.15,0.03,14.905999999999999,0.14,10.41,14.74,2.36,1.5,1.59,18.13,1.31,-14.73,0,6.883872338518805,4.757032535297338
H O V Services Ltd.,2019,2.06,0.11,0.2,0.24,-0.07,18.5,0.22,15.46,-451.48,2.06,3.56,3.86,28.81,2.9,3.78,0,5.963322241161702,4.794136285500715
H O V Services Ltd.,2020,2.61,0.03,0.04,0.2,0.02,528.0,0.19,87.07,88.09,2.61,109.99,117.58,34.01,90.25,-10.68,0,6.903948040639183,4.681204872264089
H O V Services Ltd.,2021,2.61,0.03,0.04,0.2,0.02,528.0,0.19,87.07,88.09,2.61,109.99,117.58,34.01,90.25,-10.68,0,6.903948040639183,4.681204872264089
Helios & Matheson Information Technology Ltd.,2000,15.48,0.41,0.76,0.58,0.06,4.11,0.38,20.46,23.5,13.65,7.97,12.19,45.83,7.63,29.2,0,6.174827228410347,4.9684234452869465
Helios & Matheson Information Technology Ltd.,2001,1.88,0.42,0.88,0.85,0.21,2.52,0.47,12.83,17.4,1.62,6.34,11.53,40.27,5.9,53.34,0,6.285066562070753,5.395897694886901
Helios & Matheson Information Technology Ltd.,2002,2.14,0.4,0.83,1.13,0.16,2.73,0.61,11.09,15.78,1.84,7.05,13.05,35.35,6.28,38.68,0,6.382154369633992,5.722931293494962
Helios & Matheson Information Technology Ltd.,2003,1.43,0.32,0.78,1.51,0.09,2.95,0.84,9.81,15.0,1.43,8.34,15.03,34.38,6.62,50.46,0,6.670386020403945,6.131443857161423
Helios & Matheson Information Technology Ltd.,2004,1.07,0.39,0.97,1.73,0.3,5.1,0.92,19.01,21.3,1.07,17.75,33.51,35.81,13.7,42.21,0,6.962243464266207,6.483565961875693
Helios & Matheson Information Technology Ltd.,2005,0.78,0.55,1.95,2.16,0.1,13.69,0.84,22.2,24.48,0.78,19.06,48.85,32.93,15.78,80.85,0,7.7588459376080365,7.076062424390513
Helios & Matheson Information Technology Ltd.,2006,5.39,0.61,2.29,2.15,0.06,13.57,0.68,24.3,26.64,5.39,17.04,53.77,33.13,14.83,50.97,0,8.219379971764997,7.487957700525948
Helios & Matheson Information Technology Ltd.,2007,5.61,0.46,1.03,1.53,0.11,11.26,0.62,20.97,24.34,5.61,13.27,32.9,31.87,11.95,19.44,0,8.298688862250453,7.665612840910838
Helios & Matheson Information Technology Ltd.,2008,11.4,0.48,1.06,1.47,0.1,4.76,0.71,9.77,12.23,11.4,7.04,14.47,25.1,6.59,0.0,0,8.427684152409533,8.020697731958402
Helios & Matheson Information Technology Ltd.,2009,11.4,0.48,1.06,1.47,0.1,4.76,0.71,9.77,12.23,11.4,7.04,14.47,25.1,6.59,0.0,0,8.427684152409533,8.020697731958402
Helios & Matheson Information Technology Ltd.,2010,12.88,0.49,1.11,1.05,0.1,3.84,0.5,8.08,10.27,12.88,4.1,8.56,24.26,3.85,-25.15,0,8.542178444110146,7.730965343840251
Helios & Matheson Information Technology Ltd.,2011,2.87,0.54,1.35,1.16,0.07,3.03,0.52,6.65,8.82,2.18,3.51,7.8,24.32,3.31,12.19,0,8.57383814012219,7.845964046157222
Helios & Matheson Information Technology Ltd.,2012,2.15,0.51,1.23,1.37,0.08,2.51,0.6,6.82,8.98,1.58,4.13,9.43,24.74,3.86,19.88,0,8.62987881285913,8.02731333216571
Helios & Matheson Information Technology Ltd.,2013,1.83,0.5,1.24,1.8,0.05,3.05,0.8,8.84,12.37,1.27,7.21,16.08,26.5,6.57,44.63,0,8.777832892756136,8.396290294048574
Helios & Matheson Information Technology Ltd.,2014,1.83,0.5,1.24,1.8,0.05,3.05,0.8,8.84,12.37,1.27,7.21,16.08,26.5,6.57,44.63,0,8.777832892756136,8.396290294048574
Helios & Matheson Information Technology Ltd.,2015,1.83,0.5,1.24,1.8,0.05,3.05,0.8,8.84,12.37,1.27,7.21,16.08,26.5,6.57,44.63,0,8.777832892756136,8.396290294048574
Helios & Matheson Information Technology Ltd.,2016,1.83,0.5,1.24,1.8,0.05,3.05,0.8,8.84,12.37,1.27,7.21,16.08,26.5,6.57,44.63,0,8.777832892756136,8.396290294048574
Helios & Matheson Information Technology Ltd.,2017,1.83,0.5,1.24,1.8,0.05,3.05,0.8,8.84,12.37,1.27,7.21,16.08,26.5,6.57,44.63,0,8.777832892756136,8.396290294048574
Helios & Matheson Information Technology Ltd.,2018,1.83,0.5,1.24,1.8,0.05,3.05,0.8,8.84,12.37,1.27,7.21,16.08,26.5,6.57,44.63,0,8.777832892756136,8.396290294048574
Helios & Matheson Information Technology Ltd.,2019,1.83,0.5,1.24,1.8,0.05,3.05,0.8,8.84,12.37,1.27,7.21,16.08,26.5,6.57,44.63,0,8.777832892756136,8.396290294048574
Helios & Matheson Information Technology Ltd.,2020,1.83,0.5,1.24,1.8,0.05,3.05,0.8,8.84,12.37,1.27,7.21,16.08,26.5,6.57,44.63,0,8.777832892756136,8.396290294048574
Helios & Matheson Information Technology Ltd.,2021,1.83,0.5,1.24,1.8,0.05,3.05,0.8,8.84,12.37,1.27,7.21,16.08,26.5,6.57,44.63,0,8.777832892756136,8.396290294048574
Hypersoft Technologies Ltd.,2001,9.5,0.0,0.0,0.2,0.42,,0.2,13.76,8.94,9.25,3.17,3.17,20.83,3.01,12.94,0,3.9357395320454622,2.2617630984737906
Hypersoft Technologies Ltd.,2002,7.71,0.0,0.0,0.16,0.07,,0.16,-12.22,-11.11,7.62,-2.28,-2.28,-10.26,-2.16,-18.75,0,3.9435216724875173,2.0541237336955462
Hypersoft Technologies Ltd.,2003,12.08,0.0,0.0,0.19,-0.03,,0.19,-11.46,-48.96,11.92,-2.43,-2.43,-3.57,-2.27,7.69,0,3.8264651170664994,2.128231705849268
Hypersoft Technologies Ltd.,2004,13.27,0.0,0.0,0.26,-0.01,,0.26,-19.83,-26.45,12.82,-5.62,-5.64,-5.41,-5.44,32.14,0,3.7495040759303713,2.4069451083182885
Hypersoft Technologies Ltd.,2005,10.46,0.01,0.01,0.45,-0.01,,0.45,-14.21,-18.42,10.31,-6.7,-6.75,-3.85,-6.51,63.96,0,3.6988297849671046,2.9014215940827497
Hypersoft Technologies Ltd.,2006,21.43,0.01,0.01,0.31,-0.01,,0.3,-9.24,-27.73,20.29,-2.95,-2.98,16.81,-2.87,-37.91,0,3.5890591188317256,2.424802725718295
Hypersoft Technologies Ltd.,2007,7.79,0.0,0.0,0.46,0.05,,0.46,-5.81,-4.07,7.25,-2.87,-2.88,10.63,-2.75,41.59,0,3.597312260588446,2.772588722239781
Hypersoft Technologies Ltd.,2008,15.55,0.0,0.0,0.36,-0.01,,0.36,-17.16,-15.67,14.09,-6.97,-6.97,-6.67,-6.62,-25.0,0,3.4965075614664802,2.4849066497880004
Hypersoft Technologies Ltd.,2009,5.23,0.0,0.0,0.33,0.08,,0.33,-17.14,-18.1,4.55,-5.81,-5.81,2.91,-5.51,-14.17,0,3.475067230228611,2.33214389523559
Hypersoft Technologies Ltd.,2010,24.0,0.0,0.0,0.28,-0.07,,0.28,-32.94,-36.47,20.25,-9.76,-9.76,-11.11,-9.33,-21.36,0,3.3214324131932926,2.0918640616783932
Hypersoft Technologies Ltd.,2011,24.0,0.0,0.0,0.28,-0.07,,0.28,-32.94,-36.47,20.25,-9.76,-9.76,-11.11,-9.33,-21.36,0,3.3214324131932926,2.0918640616783932
Hypersoft Technologies Ltd.,2012,14.39,0.0,0.0,0.275,-0.01,,0.275,4.88,-9.305,11.57,-2.26,-2.26,1.32,-2.54,-13.309999999999999,0,3.3105430133940246,2.028148247292285
Hypersoft Technologies Ltd.,2013,4.78,0.0,0.0,0.27,0.25,,0.27,16.67,17.86,2.89,5.24,5.24,11.11,4.25,-5.26,0,3.6506582412937387,1.9740810260220096
Hypersoft Technologies Ltd.,2014,7.9,0.0,0.0,0.79,-0.02,,0.79,13.01,15.04,6.2,11.05,11.05,11.3,7.94,219.44,0,3.7400477406883357,3.1354942159291497
Hypersoft Technologies Ltd.,2015,1.78,0.0,0.0,0.95,0.1,,0.95,9.39,1.29,1.25,9.46,9.46,7.19,7.57,26.96,0,3.5409593240373143,3.374168709274236
Hypersoft Technologies Ltd.,2016,5.75,0.0,0.0,0.69,0.0,,0.69,0.47,0.94,4.0,0.34,0.34,-2.5,0.3,-31.51,0,3.4372078191851885,2.995732273553991
Hypersoft Technologies Ltd.,2017,3.93,0.03,0.04,0.64,-0.02,,0.63,18.0,18.5,3.4,12.04,12.31,18.18,10.3,-6.5,0,3.8649313978942956,2.928523523860541
Hypersoft Technologies Ltd.,2018,5.97,0.0,0.0,0.27,0.01,,0.27,-22.99,-22.99,4.91,-6.66,-6.8,-21.25,-5.38,-57.22,0,3.7932394694381792,2.0794415416798357
Hypersoft Technologies Ltd.,2019,6.25,0.03,0.06,0.33,-0.05,5.0,0.32,29.47,-58.95,4.78,10.43,10.73,5.75,7.91,8.75,0,3.7887247890836524,2.163323025660538
Hypersoft Technologies Ltd.,2020,5.59,0.02,0.03,0.36,0.01,11.0,0.35,1.05,10.53,3.81,0.39,0.41,13.64,0.3,1.15,0,3.681351187693145,2.174751721484161
Hypersoft Technologies Ltd.,2021,5.59,0.02,0.03,0.36,0.01,11.0,0.35,1.05,10.53,3.81,0.39,0.41,13.64,0.3,1.15,0,3.681351187693145,2.174751721484161
I Power Solutions India Ltd.,2001,5.75,0.03,0.03,0.04,-0.02,,0.03,0.0,0.0,5.75,0.0,0.0,16.67,0.0,0.0,0,4.216562194946349,0.1823215567939546
I Power Solutions India Ltd.,2002,5.6,0.05,0.05,0.03,0.0,,0.03,23.53,23.53,5.6,0.59,0.62,41.18,0.59,41.67,0,4.247065649239764,0.5306282510621704
I Power Solutions India Ltd.,2003,2.3,0.04,0.05,0.04,0.03,,0.03,43.48,43.48,2.3,1.49,1.56,56.52,1.47,35.29,0,4.21803603456465,0.8329091229351039
I Power Solutions India Ltd.,2004,1.11,0.12,0.14,0.02,-0.07,,0.02,-700.0,-700.0,1.11,-11.85,-12.9,-254.55,-11.6,-52.17,0,4.186619838331271,0.09531017980432493
I Power Solutions India Ltd.,2005,0.59,0.21,0.27,0.06,-0.03,,0.05,-168.75,-168.75,0.59,-8.39,-10.07,-87.5,-8.14,190.91,0,4.203198967134183,1.1631508098056809
I Power Solutions India Ltd.,2006,0.61,0.26,0.36,0.17,-0.02,2.0,0.13,1.15,1.15,0.61,0.15,0.2,22.99,0.15,171.87,0,4.2626798770413155,2.163323025660538
I Power Solutions India Ltd.,2007,1.8,0.3,0.44,0.12,-0.03,3.0,0.09,3.23,3.23,1.8,0.28,0.39,11.29,0.27,-28.74,0,4.3134800921387715,1.824549292051046
I Power Solutions India Ltd.,2008,6.5,0.33,0.5,0.18,0.03,2.0,0.12,1.11,1.11,6.5,0.13,0.2,12.22,0.13,45.16,0,4.3476939555933765,2.1972245773362196
I Power Solutions India Ltd.,2009,9.25,0.35,0.55,0.12,0.0,1.5,0.08,4.84,4.84,9.25,0.38,0.58,27.42,0.38,-31.11,0,4.389498649512583,1.824549292051046
I Power Solutions India Ltd.,2010,4.11,0.37,0.59,0.08,-0.02,1.5,0.05,2.38,2.38,3.56,0.12,0.19,23.81,0.12,-32.26,0,4.420044701861403,1.4350845252893227
I Power Solutions India Ltd.,2011,4.64,0.38,0.64,0.12,-0.03,2.0,0.07,1.61,1.61,4.29,0.12,0.19,12.9,0.12,47.62,0,4.456670177669648,1.824549292051046
